AÑO,POSICION,DESCPOSICION
2022,7208.39.90.000K,"Capitulos 72 METALES COMUNES Y MANUFACTURAS DE ESTOS METALES.  PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACEROSIN ALEAR, DE ANCHURA SUPERIOR O IGUAL A 600 mm.,LAMINADOS EN CALIENTE, SIN CHAPAR NI REVESTIR. -Los dem¿s, enrollados, simplemente laminados en caliente:  -Los dem¿s, enrollados, simplemente laminados en caliente: --De espesor inferior a 3 mm       Los dem¿s"
2022,8432.31.10.000J,"BIENES DE CAPITAL  MAQUINAS, APARATOS Y ARTEFACTOS AGRICOLAS, HORTICOLAS O SILVICOLAS, PARA LA PREPARACION OEL TRABAJO DEL SUELO O PARA EL CULTIVO; RODILLO PARA CESPED O TERRENOS DE DEPORTE.    - Sembradoras, plantadoras y trasplantadoras:    Sembradoras-abonadoras"
2022,3215.19.00.000Z,"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  TINTAS PARA IMPRENTA, TINTAS DE ESCRIBIR ODIBUJAR Y DEMAS TINTAS, INCLUSO CONCENTRADASO SOLIDAS. -Tintas para imprenta:  -Tintas para imprenta:     --Las dem¿s."
2022,8507.80.00.000V,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  ACUMULADORES ELECTRICOS, INCLUIDOS SUSSEPARADORES, AUNQUE SEAN CUADRADOS O RECTANGULARES.        -Los dem¿s acumuladores."
2022,8518.21.00.000L,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  MICR¿FONOS Y SUS SOPORTES; ALTAVOCES (ALTOPARLANTES), INCLUSO  MONTADOS EN SUS CAJAS; AURICULARES, INCLUIDOS LOS DE CASCO, INCLUSO COMBINADOS CON MICR¿FONO, Y JUEGOS O CONJUNTOS CONSTITUIDOS POR UN MICR¿FONO Y UNO O VARIOS ALTAVOCES (ALTOPARLANTES); AMPLIFICADORES EL¿CTRICOS DE AUDIOFRECUENCIA; EQUIPOS EL¿CTRICOS PARA AMPLIFICACI¿N DE SONIDO. -Altavoces (altoparlantes), incluso montados en sus cajas  -Altavoces (altoparlantes), incluso montados en sus cajas   --Altavoz (altoparlante) unico montado en su caja  --Altavoz (altoparlante) ¿nico montado en su   caja."
2022,4017.00.00.000K,"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.        CAUCHO ENDURECIDO (POR EJEMPLO: EBONITA) EN CUALQUIER FORMA, INCLUIDOS LOS DESECHOS Y  DESPERDICIOS; MANUFACTURAS DE CAUCHO ENDURECIDO.  CAUCHO ENDURECIDO (POR EJEMPLO: EBONITA) EN CUALQUIER FORMA, INCLUIDOS LOS DESECHOS YDESPERDICIOS; MANUFACTURAS DE CAUCHO ENDURECIDO."
2022,8414.90.39.000Q,"BIENES DE CAPITAL  BOMBAS DE AIRE O DE VACIO, COMPRESORES DE AIRE U OTROS GASES Y VENTILADORES; CAMPANAS ASPIRANTES PARA EXTRACCION O RECICLADO, CON VENTILADOR INCORPORADO, INCLUSO CON FILTRO.    -Partes.    De compresores.     Las dem¿s.      Las dem¿s."
2022,8436.29.00.000E,"BIENES DE CAPITAL  LAS DEMAS MAQUINAS Y APARATOS PARA LA AGRICULTURA, HORTICULTURA, LA SILVICULTURA, LAAVICULTURA O LA APICULTURA, INCLUIDOS LOS GERMINADORES CON DISPOSITIVOS MECANICOS OTERMICOS INCORPORADOS Y LAS INCUBADORAS Y CRIADORAS AVICOLAS. -M¿quinas y aparatos para la avicultura, incluidas las incubadoras y criadoras.  -M¿quinas y aparatos para la avicultura, incluidas las incubadoras y criadoras.     --Las dem¿s."
2022,8504.90.90.000R,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  TRANSFORMADORES ELECTRICOS, CONVERTIDORES ELECTRICOS ESTATICOS (POR EJEMPLO:RECTIFICADORES), BOBINAS DE REACTANCIAS (DEAUTOINDUCCION).    -Partes.       Las dem¿s."
2022,9026.90.90.000W,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS PARA LA MEDIDA O CONTROL DEL CAUDAL, NIVEL, PRESION U OTRAS CARACTERISTICAS VARIABLES DE LIQUIDOS O GASES (POR EJEMPLO: CAUDALIMETROS, INDICADORES DE NIVEL, MANOMETROS, CONTADORES DE CALOR), EXCEPTO LOS INSTRUMENTOS Y APARATOS DE LAS PARTIDAS 90.14, 90.15, 90.28 O 90.32.    -Partes y accesorios.       Los dem¿s."
2022,3105.20.00.000D,"CAPITULO 31  ABONOS  ABONOS MINERALES O QUIMICOS, CON DOS O TRES DE LOS ELEMENTOS FERTILIZANTES; NITROGENO; FOSFORO Y POTASIO; LOS DEMAS ABONOS; PRODUCTOS DE ESTE CAPITULO EN TABLETAS O FORMAS SIMILARES O EN ENVASES DE UN PESO BRUTO INFERIOR O IGUAL A 10 Kg        -Abonos minerales o qu¿micos con los tres elementos fertilizantes: nitr¿geno, f¿sforo y potasio."
2022,9021.39.11.000F,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  ARTICULOS Y APARATOS DE ORTOPEDIA, INCLUIDAS LASFAJAS Y VENDAJES MEDICOQUIRURGICOS Y LAS MULETAS;TABLILLAS, FERULAS U OTROS ARTICULOS Y APARATOS PARA FRACTURAS; ARTICULOS Y APARATOS DE PROTESIS; AUDIFONOS Y DEMAS APARATOS QUE LLEVE LA PROPIA PERSONA O SE LE IMPLANTEN PARA COMPENSAR UN DEFECTO O INCAPACIDAD. -Los dem¿s art¿culos y aparatos de pr¿tesis:  -Los dem¿s art¿culos y aparatos de pr¿tesis: --Los dem¿s    V¿lvulas card¿acas       Mec¿nicas"
2022,3403.99.00.000T,"CAPITULO 34 JABONES, AGENTES DE SUPERFICIE ORGANICOS,  PREPARACIONES PARA LAVAR, PREPARACIONESLUBRICANTES, CERAS ARTIFICIALES, CERAS PREPARADAS,PRODUCTOS DE LIMPIEZA, VELAS Y ARTICULOS SIMILARES, PASTAS PARA MODELAR, CERAS PARA ODONTOLOGIA Y PREPARACIONES PARA USO EN  ODONTOLOGIA A BASE DE YESO FRAGUABLE.  PREPARACIONES LUBRICANTES (INCLUIDOS LOS ACEITES PARA CORTE, LAS PREPARACIONES DE AFLOJAR TUERCAS, LAS PREPARACIONES ANTIHERRUMBRE O ANTICORROSI¿N Y LAS PREPARACIONES PARA EL DESMOLDEO, A BASE DE LUBRICANTES) Y PREPARACIONES DE LOS TIPOS UTILIZADOS PARA EL ENSIMADO DE MATERIAS TEXTILES O EL ACEITADO O ENGRASADO DE CUEROS Y PIELES, PELETER¿A U OTRAS MATERIAS, EXCEPTO LAS QUE CONTENGAN COMO COMPONENTE B¿SICO UNA PROPORCI¿N DE ACEITES DE PETR¿LEO O DE MINERAL BITUMINOSO SUPERIOR O IGUAL AL 70 % EN PESO. -Las dem¿s:  -Las dem¿s:     --Las dem¿s"
2022,8473.30.19.000R,"BIENES DE CAPITAL  PARTES Y ACCESORIOS (EXCEPTO LOS ESTUCHES, FUNDASY SIMILARES) IDENTIFICABLES COMO DESTINADOS,EXCLUSIVA O PRINCIPALMENTE, A LAS MAQUINAS OAPARATOS DE LAS PARTIDAS 84.69 A 84.72.    -Partes y accesorios de m¿quinas de la partida  84.71    Gabinetes, incluso con m¿dulo ""display""    num¿rico, fuente de alimentaci¿n incorporada o   ambas.       Los dem¿s."
2022,8515.39.00.000Q,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  MAQUINAS Y APARATOS DE SOLDAR (AUNQUE PUEDANCORTAR), ELECTRICOS (INCLUIDOS LOS DE GASCALENTADO ELECTRICAMENTE), POR LASER U OTROS HACES DE LUZ O DE FOTONES, ULTRASONIDO, HACES DE ELECTRONES, IMPULSOS MAGNETICOS O CHORRO DE PLASMA; MAQUINAS Y APARATOS ELECTRICOS DE PROYECTAR EN CALIENTE METAL O CERMET. -M¿quinas y aparatos de soldar metal, de arco o por chorro de plasma  -M¿quinas y aparatos de soldar metal, de arco o por chorro de plasma     --Los dem¿s."
2022,9027.90.99.000H,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS PARA ANALISIS FISICOS OQUIMICOS (POR EJEMPLO: POLARIMETROS, REFRACTOMETROS, ESPECTOMETROS, ANALIZADORES DEGASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACION, TENSION SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMETRICAS, ACUSTICAS O FOTOMETRICAS (INCLUIDOS LOS EXPOSIMETROS); MICROTOMOS.    -Micr¿tomos; partes y accesorios.    Partes y accesorios       Los dem¿s"
2022,8448.49.90.000D,"BIENES DE CAPITAL  MAQUINAS Y APARATOS AUXILIARES PARA LAS MAQUINAS DE LAS PARTIDAS 84.44, 84.45, 84.46 U 84.47 (POR EJEMPLO: MAQUINITAS PARA LISOS, MECANISMOS JACQUARD, PARA URDIMBRES Y PARA TRAMAS, MECANISMOS DE CAMBIO DE LANZADERA); PARTES Y ACCESORIOS IDENTIFICABLES COMO DESTINADOS,EXCLUSIVA O PRINCIPALMENTE, A LAS MAQUINAS DE ESTA PARTIDA O DE LAS PARTIDAS NROS. 84.44, 84.45, 84.46 U 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS). -Partes y accesorios de telares o de sus m¿quinas o aparatos auxiliares:  -Partes y accesorios de telares o de sus m¿quinas o aparatos auxiliares: --Los dem¿s.       Los dem¿s"
2022,8482.20.90.000P,"BIENES DE CAPITAL  RODAMIENTOS DE BOLAS, DE RODILLOS O DE AGUJAS.    -Rodamientos de rodillos c¿nicos, incluidos los ensamblados de conos y rodillos c¿nicos.       Los dem¿s."
2022,1001.99.00.000M,CAPITULO 10  CEREALES  TRIGO Y MORCAJO (TRANQUILLON). - Los dem¿s:  - Los dem¿s:     - - Los dem¿s
2022,8504.40.30.000M,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  TRANSFORMADORES ELECTRICOS, CONVERTIDORES ELECTRICOS ESTATICOS (POR EJEMPLO:RECTIFICADORES), BOBINAS DE REACTANCIAS (DEAUTOINDUCCION).    -Convertidores est¿ticos.     Convertidores de corriente continua     Convertidores de corriente continua."
2022,3824.99.77.000A,"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.    -- Los dem¿s --- Productos y preparaciones a base de elementos qu¿micos o de sus compuestos inorg¿nicos, no expresados ni comprendidos en otra parte   Abonos foliares que contengan cinc o manganeso"
2022,7217.10.90.000B,"Capitulos 72 METALES COMUNES Y MANUFACTURAS DE ESTOS METALES.  ALAMBRE DE HIERRO O DE ACERO SIN ALEAR. -Con un contenido de carbono, en peso, inferior a 0,25%  -Con un contenido de carbono, en peso, inferior a 0,25% -Sin revestir, incluso pulido       Los dem¿s"
2022,6506.10.00.000K,"CAPITULO 65 TOCADOS Y SUS PARTES  LOS DEMAS SOMBREROS Y TOCADOS, INCLUSO GUARNECIDOS.        -Cascos de seguridad."
2022,6507.00.00.000P,"CAPITULO 65 TOCADOS Y SUS PARTES          DESUDADORES, FORROS, FUNDAS, ARMADURAS, VISERAS YBARBOQUEJOS(BARDIJOS), PARA SOMBREROS Y DEMAS TOCADOS."
2022,8507.20.10.000V,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  ACUMULADORES ELECTRICOS, INCLUIDOS SUSSEPARADORES, AUNQUE SEAN CUADRADOS O RECTANGULARES.    -Los dem¿s acumuladores de plomo.     De peso inferior o igual a 1000 Kg.     De peso inferior o igual a 1000 Kg."
2022,6205.20.00.000L,"CAPITULO 62  PRENDAS Y COMPLEMENTOS (ACCESORIOS) DE VESTIR,  EXCEPTO LOS DE PUNTO  CAMISAS PARA HOMBRES O NI¿OS.        -De algodon."
2022,6205.30.00.000A,"CAPITULO 62  PRENDAS Y COMPLEMENTOS (ACCESORIOS) DE VESTIR,  EXCEPTO LOS DE PUNTO  CAMISAS PARA HOMBRES O NI¿OS.        -De fibras sinteticas o artificiales."
2022,3917.29.00.000W,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  TUBOS Y ACCESORIOS PARA TUBERIA (POR EJEMPLO: JUNTAS, CODOS, EMPALMES [RACORES]), DE PLASTICO. -Tubos r¿gidos:  -Tubos r¿gidos:   --De los demas plasticos.  --De los dem¿s pl¿sticos."
2022,3917.32.29.000P,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  TUBOS Y ACCESORIOS PARA TUBERIA (POR EJEMPLO: JUNTAS, CODOS, EMPALMES [RACORES]), DE PLASTICO. -Los dem¿s tubos:  -Los dem¿s tubos: --Los dem¿s, sin reforzar ni combinar con otras  materias, sin accesorios.    De polipropileno.       Los dem¿s."
2022,3917.23.00.000Z,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  TUBOS Y ACCESORIOS PARA TUBERIA (POR EJEMPLO: JUNTAS, CODOS, EMPALMES [RACORES]), DE PLASTICO. -Tubos r¿gidos:  -Tubos r¿gidos:   --De polimeros de cloruro de vinilo.  --De pol¿meros de cloruro de vinilo."
2022,3402.90.19.000V,"CAPITULO 34 JABONES, AGENTES DE SUPERFICIE ORGANICOS,  PREPARACIONES PARA LAVAR, PREPARACIONESLUBRICANTES, CERAS ARTIFICIALES, CERAS PREPARADAS,PRODUCTOS DE LIMPIEZA, VELAS Y ARTICULOS SIMILARES, PASTAS PARA MODELAR, CERAS PARA ODONTOLOGIA Y PREPARACIONES PARA USO EN  ODONTOLOGIA A BASE DE YESO FRAGUABLE.  AGENTES DE SUPERFICIE ORGANICOS (EXCEPTO EL JAB¿N); PREPARACIONES TENSOACTIVAS,PREPARACIONES DE LAVAR (INCLUIDAS LASPREPARACIONES AUXILIARES PARA LAVADO) Y PREPARACIONES PARA LIMPIEZA, AUNQUE CONTENGANJABON, EXCEPTO LAS DE LA PARTIDA 34.01.    -Los dem¿s.    Mezclas entre si de agentes de superficie   org¿nicos.       Las dem¿s."
2022,8544.70.10.000T,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  HILOS, CABLES (INCLUIDOS LOS COAXIALES) Y DEMASCONDUCTORES AISLADOS PARA ELECTRICIDAD, AUNQUEESTEN LAQUEADOS; ANODIZADOS O LLEVEN PIEZAS DECONEXION; CABLES DE FIBRAS OPTICAS CONSTITUIDOSPOR FIBRAS ENFUNDADAS INDIVIDUALMENTE, INCLUSOPROVISTOS DE CONDUCTORES ELECTRICOS O CON PIEZASDE CONEXION INCORPORADAS.    -Cables de fibras ¿pticas.       Con revestimiento externo de material   diel¿ctrico."
2022,8536.70.00.000Z,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  APARATOS PARA CORTE, SECCIONAMIENTO, PROTECCI¿N,  DERIVACI¿N, EMPALME O CONEXI¿N DE CIRCUITOS EL¿CTRICOS (POR EJEMPLO: INTERRUPTORES, CONMUTADORES, REL¿S, CORTACIRCUITOS, SUPRESORES DE SOBRETENSI¿N TRANSITORIA, CLAVIJAS Y TOMAS DE CORRIENTE (ENCHUFES), PORTAL¿MPARAS Y DEM¿S CONECTORES, CAJAS DE EMPALME), PARA UNA TENSI¿N INFERIOR O IGUAL A 1.000 VOLTIOS; CONECTORES DE FIBRAS ¿PTICAS, HACES O CABLES DE FIBRAS ¿PTICAS.        - Conectores de fibras ¿pticas, haces o cables de fibras ¿pticas"
2022,3902.10.20.000F,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  POLIMEROS DE PROPILENO O DE OTRAS OLEFINAS, EN FORMAS PRIMARIAS.    -Polipropileno.       Sin carga."
2022,3101.00.00.000B,"CAPITULO 31  ABONOS          -ABONOS DE ORIGEN ANIMAL O VEGETAL,INCLUSOMEZCLADOS ENTRE SI O TRATADOS QUIMICAMENTE;ABONOS PROCEDENTES DE LA MEZCLA O DEL TRATAMIENTOQUIMICO DE PRODUCTOS DE ORIGEN ANIMAL O VEGETAL."
2022,7216.21.00.000W,"Capitulos 72 METALES COMUNES Y MANUFACTURAS DE ESTOS METALES.  PERFILES DE HIERRO O DE ACERO SIN ALEAR. -Perfiles en L o en T, simplemente laminados o extrudidos en caliente, de altura inferior a 80 mm.  -Perfiles en L o en T, simplemente laminados o extrudidos en caliente, de altura inferior a 80 mm.     --Perfiles en L."
2022,3922.20.00.000R,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  BA¿ERAS, DUCHAS, FREGADEROS, LAVABOS, BIDES, INODOROS Y SUS ASIENTOS Y TAPAS, CISTERNAS (DEPOSITOS DE AGUA) PARA INODOROS Y ARTICULOS SANITARIOS O HIGIENICOS SIMILARES, DE PLASTICO.        -Asientos y tapas para inodoros."
2022,4802.55.99.000L,"CAPITULO 48 PAPEL Y CARTON; MANUFACTURAS DE PASTA DECELULOSA, DE PAPEL O DE CARTON  PAPEL Y CARTON, SIN ESTUCAR NI RECUBRIR, DE LOSTIPOS UTILIZADOS PARA ESCRIBIR, IMPRIMIR UOTROS FINES GRAFICOS, Y PAPEL Y CARTON PARA TARJETAS O CINTAS PARA PERFORAR(SIN PERFORAR), EN BOBINAS (ROLLOS)O EN HOJAS DE FORMA CUADRADA O RECTANGULAR, DE CUALQUIER TAMA¿O, EXCEPTO LOS DE LAS PARTIDAS NRO.4801 O 4803; PAPEL Y CARTON HECHOS A MANO (HOJA A HOJA). -Los dem¿s papeles y cartones, sin fibras obtenidas por procedimiento mec¿nico o qu¿mico-mec¿nico o con un contenido total de estas fibras inferior o igual al 10% en peso del contenido total de fibra:  -Los dem¿s papeles y cartones, sin fibras obtenidas por procedimiento mec¿nico o qu¿mico-mec¿nico o con un contenido total de estas fibras inferior o igual al 10% en peso del contenido total de fibra: --De peso superior o igual a 40 g/m2 pero inferior o igual a 150 g/m2, en bobinas (rollos)    Los dem¿s       Los dem¿s"
2022,8705.30.00.000A,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  VEHICULOS AUTOMOVILES PARA USOS ESPECIALES, EXCEPTO LOS CONCEBIDOS PRINCIPALMENTE PARA EL TRANSPORTE DE PERSONAS O MERCANCIAS (POR EJEMPLO: COCHES PARA REPARACIONES (AUXILIO MECANICO), CAMIONES GRUA, CAMIONES DE BOMBEROS, CAMIONES HORMIGONERA, COCHES BARREDERA, COCHES ESPARCIDORES, COCHES TALLER, COCHES RADIOLOGICOS).        Camiones de bomberos."
2022,2204.10.10.000D,"CAPITULO 22BEBIDAS, LIQUIDOS ALCOHOLICOS Y VINAGRE  VINO DE UVA FRESCAS, INCLUSO ENCABEZADO; MOSTO DEUVA, EXCEPTO EL DE LA PARTIDA 2009.    -Vino espumoso.       Tipo champa¿a (Champagne)"
2022,8714.10.00.000Z,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS DE LASPARTIDAS 87.11 A 87.13. -Para motocicletas(incluidos los ciclomotores):  -Para motocicletas(incluidos los ciclomotores):     - Para motocicletas (incluidos los ciclomotores)"
2022,2005.70.00.000J,"CAPITULO 20PREPARACIONES DE LEGUMBRES U HORTALIZAS, DE FRUTOS, O DE LAS DEMAS PARTES DE PLANTAS  LAS DEMAS HORTALIZAS(INCLUSO ""SILVESTRES"") PREPARADAS O CONSERVADAS(EXCEPTO EN VINAGRE O EN ACIDO ACETICO), SIN CONGELAR, EXCEPTO LOS PRODUCTOS DE LA PARTIDA 20.06.        -Aceituna."
2022,6204.59.00.000T,"CAPITULO 62  PRENDAS Y COMPLEMENTOS (ACCESORIOS) DE VESTIR,  EXCEPTO LOS DE PUNTO  TRAJE SASTRE, CONJUNTOS, CHAQUETAS (SACOS), VESTIDOS, FALDAS, FALDAS PANTALON, PANTALONES LARGOS, PANTALONES CON PETO Y PANTALONES CORTOS (CALZONES)Y ""SHORTS""(EXCEPTO  DE BA¿O), PARA MUJERES O NI¿AS. -Faldas y faldas pantal¿n:  -Faldas y faldas pantal¿n:     --De las dem¿s materias textiles."
2022,6110.20.00.000H,"CAPITULO 61  PRENDAS Y COMPLEMENTOS (ACCESORIOS) DE VESTIR, DE PUNTO  SUETERES (JERSEIS), ""PULLOVERS"", ""CARDIGANS"",CHALECOS Y ARTICULOS SIMILARES, DE PUNTO.        -De algod¿n."
2022,8308.90.10.000Z,"CAPITULO 83 MANUFACTURAS DIVERSAS DE METALES COMUNES.  CIERRES, MONTURAS CIERRE, HEBILLAS, HEBILLASCIERRE, CORCHETES, GANCHOS, ANILLOS PARA OJETESY ARTICULOS SIMILARES, DE METAL COMUN, PARA  PRENDAS DE VESTIR, CALZADO, TOLDOS, MARROQUINERIAO DEMAS ARTICULOS CONFECCIONADOS; REMACHESTUBULARES O CON ESPIGA HENDIDA DE METAL COMUN; CUENTAS Y LENTEJUELAS, DE METAL COMUN.    -Los dem¿s, incluidas las partes.       Hebillas."
2022,6217.10.00.000E,"CAPITULO 62  PRENDAS Y COMPLEMENTOS (ACCESORIOS) DE VESTIR,  EXCEPTO LOS DE PUNTO  LOS DEMAS COMPLEMENTOS (ACCESORIOS) DE VESTIRCONFECCIONADOS; PARTES DE PRENDAS O DE          COMPLEMENTOS (ACCESORIOS), DE VESTIR, EXCEPTO LASDE LA PARTIDA 6212.        -Complementos (accesorios) de vestir."
2022,2815.12.00.000W,"CAPITULO 28 PRODUCTOS QUIMICOS INORGANICOS;COMPUESTOS  INORGANICOS U ORGANICOS DE METALES PRECIOSOS,DE ELEMENTOS RADIACTIVOS, DE METALES DE LAS  TIERRAS RARAS O DE ISOTOPOS  HIDROXIDO DE SODIO (SOSA O SODA CAUSTICA); HIDROXIDO DE POTASIO (POTASA CAUSTICA); PEROXIDOSDE SODIO O DE POTASIO. -Hidr¿xido de sodio (soda o sosa c¿ustica):  -Hidr¿xido de sodio (soda o sosa c¿ustica):     --En disoluci¿n acuosa (lej¿a de sosa o soda  c¿ustica)."
2022,3910.00.12.000F,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS      SILICONAS EN FORMAS PRIMARIAS.    Aceites       Polidimetilsiloxano, polimetilhidr¿genosiloxano o mezclas de estos productos, en dispersi¿n"
2022,3822.19.90.900Q,"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA   - Reactivos de diagn¿stico o de laboratorio sobre cualquier soporte y reactivos de diagn¿stico o de laboratorio preparados, incluso sobre soporte, incluso presentados en kits:  - Reactivos de diagn¿stico o de laboratorio sobre cualquier soporte y reactivos de diagn¿stico o de laboratorio preparados, incluso sobre soporte, incluso presentados en kits: -- Los dem¿s  --- Los dem¿s  Los dem¿s"
2022,1806.10.00.000L,CAPITULO 18 CACAO Y SUS PREPARACIONES  CHOCOLATE Y DEMAS PREPARACIONES ALIMENTICIAS QUE CONTENGAN CACAO.        -Cacao en polvo con adici¿n de az¿car u otro edulcorante.
2022,4013.10.90.000N,"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  CAMARAS DE CAUCHO PARA NEUMATICOS (LLANTAS NEUMATICAS).    -De los tipos utilizadas en autom¿viles de turismo (inclu¿dos los del tipo familiar [""break"" o ""station wagon""] y los de carrera), en autobuses o camiones.     Los demas     Las dem¿s."
